stop_id,route_id,hour,day_of_week,tap_in_count_15m,scheduled_headway_minutes,vehicle_capacity,event_flag,rainfall_level,density_level,load_factor
TJ_DUKUH_ATAS,MKT_01,7,1,12,12,12,0,1,OVERLOADED,1.0
KRL_TANAH_ABANG,MRT_NS,16,3,2024,5,1200,0,1,OVERLOADED,1.687
TJ_BLOK_M,MKT_01,17,6,23,12,12,1,3,OVERLOADED,1.917
TJ_BLOK_M,TJ_02,19,5,131,8,80,0,3,OVERLOADED,1.637
KRL_TANAH_ABANG,MRT_NS,13,2,584,5,1200,0,0,MEDIUM,0.487
TJ_BLOK_M,TJ_02,5,6,24,8,80,0,0,LOW,0.3
KRL_TANAH_ABANG,KRL_CL,12,4,887,5,1200,0,3,MEDIUM,0.739
KRL_CAWANG,TJ_01,6,5,36,8,80,0,2,MEDIUM,0.45
TJ_CAWANG,TJ_01,5,0,0,8,80,0,2,LOW,0.0
TJ_CAWANG,MRT_NS,16,3,1088,5,1200,0,3,HIGH,0.907
KRL_TANAH_ABANG,TJ_02,9,5,83,8,80,0,0,OVERLOADED,1.038
KRL_TANAH_ABANG,MRT_NS,22,6,556,5,1200,0,3,MEDIUM,0.463
MRT_DUKUH_ATAS,TJ_02,22,2,42,8,80,0,0,MEDIUM,0.525
TJ_BLOK_M,KRL_CL,9,4,462,5,1200,0,2,LOW,0.385
MRT_DUKUH_ATAS,KRL_CL,16,1,825,5,1200,0,0,MEDIUM,0.688
TJ_CAWANG,TJ_02,20,6,34,8,80,0,1,LOW,0.425
KRL_CAWANG,TJ_01,10,3,62,8,80,0,3,HIGH,0.775
KRL_TANAH_ABANG,TJ_02,20,1,50,8,80,1,0,MEDIUM,0.625
TJ_BLOK_M,MRT_NS,19,3,1679,5,1200,0,1,OVERLOADED,1.399
TJ_BLOK_M,TJ_02,10,2,50,8,80,0,3,MEDIUM,0.625
TJ_CAWANG,TJ_02,9,6,61,8,80,0,1,HIGH,0.762
KRL_CAWANG,TJ_01,17,2,99,8,80,0,1,OVERLOADED,1.238
TJ_BLOK_M,KRL_CL,20,5,384,5,1200,0,0,LOW,0.32
TJ_CAWANG,MRT_NS,8,6,1412,5,1200,0,3,OVERLOADED,1.177
TJ_BLOK_M,TJ_02,17,0,138,8,80,0,2,OVERLOADED,1.725
MRT_DUKUH_ATAS,MKT_01,14,1,2,12,12,0,0,LOW,0.167
KRL_CAWANG,KRL_CL,11,4,667,5,1200,0,1,MEDIUM,0.556
TJ_CAWANG,MRT_NS,20,5,1002,5,1200,0,1,HIGH,0.835
KRL_CAWANG,TJ_01,14,1,34,8,80,0,3,LOW,0.425
TJ_DUKUH_ATAS,MRT_NS,9,3,1487,5,1200,0,0,OVERLOADED,1.239
TJ_BLOK_M,TJ_02,22,2,57,8,80,0,1,MEDIUM,0.713
TJ_CAWANG,TJ_02,12,6,38,8,80,1,0,MEDIUM,0.475
TJ_CAWANG,KRL_CL,16,2,862,5,1200,0,1,MEDIUM,0.718
TJ_DUKUH_ATAS,TJ_02,12,2,13,8,80,0,2,LOW,0.163
TJ_BLOK_M,KRL_CL,21,3,848,5,1200,1,2,MEDIUM,0.707
TJ_CAWANG,MRT_NS,14,1,781,5,1200,1,1,MEDIUM,0.651
TJ_DUKUH_ATAS,KRL_CL,17,3,1305,5,1200,0,0,OVERLOADED,1.087
KRL_CAWANG,TJ_02,6,6,72,8,80,1,2,HIGH,0.9
KRL_CAWANG,TJ_02,22,5,57,8,80,0,0,MEDIUM,0.713
MRT_DUKUH_ATAS,MKT_01,11,3,9,12,12,1,0,HIGH,0.75
TJ_BLOK_M,TJ_02,8,5,97,8,80,0,1,OVERLOADED,1.212
KRL_CAWANG,MKT_01,22,1,7,12,12,0,3,MEDIUM,0.583
KRL_TANAH_ABANG,TJ_02,22,6,51,8,80,0,1,MEDIUM,0.637
TJ_CAWANG,TJ_01,12,3,51,8,80,0,3,MEDIUM,0.637
TJ_BLOK_M,KRL_CL,11,4,242,5,1200,0,3,LOW,0.202
TJ_DUKUH_ATAS,TJ_02,5,2,43,8,80,1,0,MEDIUM,0.537
KRL_TANAH_ABANG,TJ_02,16,1,145,8,80,0,0,OVERLOADED,1.812
MRT_DUKUH_ATAS,TJ_02,8,4,141,8,80,0,2,OVERLOADED,1.762
TJ_CAWANG,MKT_01,15,1,1,12,12,0,2,LOW,0.083
TJ_CAWANG,MRT_NS,8,2,959,5,1200,0,1,HIGH,0.799
KRL_TANAH_ABANG,MKT_01,10,5,5,12,12,0,2,LOW,0.417
TJ_BLOK_M,MRT_NS,7,4,955,5,1200,0,1,HIGH,0.796
TJ_DUKUH_ATAS,MRT_NS,20,5,440,5,1200,0,0,LOW,0.367
TJ_DUKUH_ATAS,KRL_CL,21,1,509,5,1200,0,3,LOW,0.424
TJ_DUKUH_ATAS,MKT_01,11,3,6,12,12,1,1,MEDIUM,0.5
KRL_CAWANG,TJ_02,21,6,59,8,80,0,0,MEDIUM,0.738
MRT_DUKUH_ATAS,KRL_CL,10,3,356,5,1200,1,3,LOW,0.297
MRT_DUKUH_ATAS,MKT_01,11,0,5,12,12,0,0,LOW,0.417
MRT_DUKUH_ATAS,MKT_01,16,5,14,12,12,1,1,OVERLOADED,1.167
TJ_CAWANG,MRT_NS,11,0,475,5,1200,0,3,LOW,0.396
TJ_DUKUH_ATAS,TJ_01,11,4,69,8,80,1,0,HIGH,0.863
TJ_DUKUH_ATAS,TJ_02,20,0,49,8,80,0,2,MEDIUM,0.613
TJ_CAWANG,TJ_02,5,6,42,8,80,0,2,MEDIUM,0.525
TJ_BLOK_M,MRT_NS,15,5,919,5,1200,0,2,HIGH,0.766
TJ_DUKUH_ATAS,MRT_NS,21,1,701,5,1200,0,2,MEDIUM,0.584
TJ_DUKUH_ATAS,TJ_02,21,6,38,8,80,1,0,MEDIUM,0.475
TJ_DUKUH_ATAS,TJ_01,6,0,13,8,80,0,0,LOW,0.163
TJ_DUKUH_ATAS,MKT_01,15,3,2,12,12,1,1,LOW,0.167
TJ_BLOK_M,MRT_NS,13,1,880,5,1200,0,2,MEDIUM,0.733
TJ_DUKUH_ATAS,TJ_02,20,2,49,8,80,1,0,MEDIUM,0.613
KRL_CAWANG,TJ_02,10,1,25,8,80,0,1,LOW,0.312
TJ_CAWANG,MKT_01,6,4,12,12,12,0,0,OVERLOADED,1.0
KRL_CAWANG,TJ_02,15,2,54,8,80,0,2,MEDIUM,0.675
TJ_BLOK_M,KRL_CL,20,4,801,5,1200,1,1,MEDIUM,0.667
TJ_CAWANG,TJ_02,11,4,39,8,80,0,2,MEDIUM,0.487
MRT_DUKUH_ATAS,MRT_NS,8,1,982,5,1200,1,3,HIGH,0.818
KRL_CAWANG,TJ_02,7,1,138,8,80,0,1,OVERLOADED,1.725
MRT_DUKUH_ATAS,MKT_01,7,1,17,12,12,0,0,OVERLOADED,1.417
MRT_DUKUH_ATAS,TJ_01,19,6,122,8,80,0,0,OVERLOADED,1.525
KRL_TANAH_ABANG,KRL_CL,17,2,641,5,1200,0,2,MEDIUM,0.534
KRL_TANAH_ABANG,TJ_01,12,4,34,8,80,0,1,LOW,0.425
TJ_BLOK_M,MRT_NS,13,5,870,5,1200,1,1,MEDIUM,0.725
TJ_CAWANG,MKT_01,14,4,7,12,12,1,3,MEDIUM,0.583
TJ_CAWANG,MKT_01,20,3,3,12,12,0,2,LOW,0.25
TJ_DUKUH_ATAS,MRT_NS,20,2,529,5,1200,0,1,LOW,0.441
MRT_DUKUH_ATAS,KRL_CL,10,3,485,5,1200,0,2,LOW,0.404
KRL_TANAH_ABANG,TJ_01,14,1,26,8,80,0,1,LOW,0.325
TJ_BLOK_M,TJ_02,19,6,90,8,80,0,3,OVERLOADED,1.125
KRL_CAWANG,TJ_02,9,2,96,8,80,0,1,OVERLOADED,1.2
TJ_DUKUH_ATAS,MRT_NS,5,3,712,5,1200,0,0,MEDIUM,0.593
TJ_DUKUH_ATAS,KRL_CL,18,6,1411,5,1200,0,0,OVERLOADED,1.176
KRL_CAWANG,MRT_NS,5,3,564,5,1200,1,0,MEDIUM,0.47
KRL_CAWANG,MKT_01,22,1,4,12,12,0,3,LOW,0.333
KRL_CAWANG,MKT_01,21,1,8,12,12,0,2,MEDIUM,0.667
TJ_BLOK_M,MKT_01,13,3,6,12,12,0,1,MEDIUM,0.5
KRL_TANAH_ABANG,MKT_01,9,6,19,12,12,0,1,OVERLOADED,1.583
KRL_TANAH_ABANG,MRT_NS,20,6,837,5,1200,0,3,MEDIUM,0.698
KRL_TANAH_ABANG,TJ_01,16,4,73,8,80,0,2,HIGH,0.912
TJ_DUKUH_ATAS,KRL_CL,12,0,585,5,1200,0,0,MEDIUM,0.487
KRL_TANAH_ABANG,TJ_02,22,3,45,8,80,1,2,MEDIUM,0.562
KRL_CAWANG,TJ_02,9,5,126,8,80,0,0,OVERLOADED,1.575
TJ_DUKUH_ATAS,MKT_01,19,0,28,12,12,1,3,OVERLOADED,2.333
MRT_DUKUH_ATAS,TJ_02,5,2,77,8,80,0,2,HIGH,0.963
TJ_BLOK_M,KRL_CL,8,3,1929,5,1200,0,0,OVERLOADED,1.607
MRT_DUKUH_ATAS,MRT_NS,11,0,290,5,1200,0,2,LOW,0.242
TJ_BLOK_M,MRT_NS,19,2,1721,5,1200,0,1,OVERLOADED,1.434
TJ_CAWANG,MKT_01,15,2,7,12,12,0,2,MEDIUM,0.583
TJ_BLOK_M,MRT_NS,20,0,650,5,1200,1,2,MEDIUM,0.542
TJ_DUKUH_ATAS,TJ_01,21,2,62,8,80,0,3,HIGH,0.775
TJ_BLOK_M,KRL_CL,7,1,1965,5,1200,0,3,OVERLOADED,1.637
KRL_TANAH_ABANG,TJ_01,8,1,129,8,80,1,0,OVERLOADED,1.613
KRL_TANAH_ABANG,MKT_01,17,4,17,12,12,1,2,OVERLOADED,1.417
TJ_DUKUH_ATAS,KRL_CL,20,4,760,5,1200,1,0,MEDIUM,0.633
KRL_TANAH_ABANG,MKT_01,13,1,9,12,12,0,0,HIGH,0.75
MRT_DUKUH_ATAS,TJ_01,17,1,179,8,80,1,2,OVERLOADED,2.237
TJ_BLOK_M,MRT_NS,10,4,815,5,1200,0,2,MEDIUM,0.679
TJ_CAWANG,TJ_01,10,1,59,8,80,1,0,MEDIUM,0.738
TJ_CAWANG,MKT_01,6,2,6,12,12,0,1,MEDIUM,0.5
TJ_DUKUH_ATAS,TJ_02,5,4,35,8,80,1,2,LOW,0.438
KRL_CAWANG,TJ_02,16,3,130,8,80,0,2,OVERLOADED,1.625
KRL_CAWANG,MKT_01,12,6,0,12,12,0,3,LOW,0.0
KRL_CAWANG,TJ_01,12,2,54,8,80,0,1,MEDIUM,0.675
TJ_CAWANG,KRL_CL,6,5,761,5,1200,0,1,MEDIUM,0.634
TJ_BLOK_M,MKT_01,11,1,5,12,12,0,0,LOW,0.417
TJ_CAWANG,MKT_01,22,6,7,12,12,0,0,MEDIUM,0.583
TJ_DUKUH_ATAS,MKT_01,18,3,6,12,12,0,2,MEDIUM,0.5
KRL_TANAH_ABANG,MKT_01,16,6,8,12,12,1,0,MEDIUM,0.667
MRT_DUKUH_ATAS,KRL_CL,17,5,1894,5,1200,1,0,OVERLOADED,1.578
TJ_DUKUH_ATAS,MRT_NS,7,4,2124,5,1200,1,0,OVERLOADED,1.77
TJ_BLOK_M,TJ_02,5,3,50,8,80,0,2,MEDIUM,0.625
MRT_DUKUH_ATAS,MRT_NS,10,3,295,5,1200,0,1,LOW,0.246
KRL_TANAH_ABANG,MRT_NS,19,1,1408,5,1200,1,0,OVERLOADED,1.173
KRL_CAWANG,KRL_CL,22,1,659,5,1200,1,0,MEDIUM,0.549
KRL_TANAH_ABANG,MRT_NS,22,2,689,5,1200,0,0,MEDIUM,0.574
KRL_CAWANG,MKT_01,17,0,15,12,12,1,3,OVERLOADED,1.25
KRL_TANAH_ABANG,TJ_02,11,5,43,8,80,1,1,MEDIUM,0.537
MRT_DUKUH_ATAS,TJ_02,5,3,36,8,80,0,2,MEDIUM,0.45
KRL_CAWANG,KRL_CL,13,1,615,5,1200,0,1,MEDIUM,0.512
TJ_BLOK_M,TJ_01,19,1,129,8,80,0,3,OVERLOADED,1.613
TJ_BLOK_M,MRT_NS,22,0,468,5,1200,0,1,LOW,0.39
TJ_CAWANG,TJ_01,18,4,80,8,80,0,3,OVERLOADED,1.0
MRT_DUKUH_ATAS,MKT_01,6,1,6,12,12,1,1,MEDIUM,0.5
KRL_CAWANG,TJ_02,5,2,36,8,80,0,0,MEDIUM,0.45
MRT_DUKUH_ATAS,MRT_NS,20,6,888,5,1200,0,0,MEDIUM,0.74
TJ_CAWANG,TJ_02,21,3,6,8,80,0,1,LOW,0.075
KRL_CAWANG,TJ_01,11,6,18,8,80,0,0,LOW,0.225
MRT_DUKUH_ATAS,TJ_02,10,6,8,8,80,0,0,LOW,0.1
TJ_DUKUH_ATAS,TJ_02,5,5,70,8,80,0,3,HIGH,0.875
KRL_CAWANG,MRT_NS,18,4,1957,5,1200,0,0,OVERLOADED,1.631
TJ_CAWANG,KRL_CL,7,2,766,5,1200,0,3,MEDIUM,0.638
KRL_TANAH_ABANG,TJ_01,12,5,55,8,80,1,2,MEDIUM,0.688
KRL_TANAH_ABANG,MRT_NS,11,3,298,5,1200,1,2,LOW,0.248
TJ_BLOK_M,MKT_01,18,0,16,12,12,0,3,OVERLOADED,1.333
TJ_DUKUH_ATAS,MKT_01,16,6,22,12,12,1,3,OVERLOADED,1.833
MRT_DUKUH_ATAS,KRL_CL,18,6,1228,5,1200,0,2,OVERLOADED,1.023
KRL_CAWANG,TJ_02,5,2,53,8,80,1,3,MEDIUM,0.662
MRT_DUKUH_ATAS,MKT_01,20,3,9,12,12,0,1,HIGH,0.75
TJ_CAWANG,MRT_NS,12,4,564,5,1200,0,2,MEDIUM,0.47
TJ_BLOK_M,MKT_01,19,0,9,12,12,0,2,HIGH,0.75
TJ_BLOK_M,TJ_02,5,0,48,8,80,0,2,MEDIUM,0.6
TJ_DUKUH_ATAS,TJ_01,8,0,41,8,80,0,3,MEDIUM,0.512
KRL_CAWANG,MRT_NS,15,1,475,5,1200,0,0,LOW,0.396
KRL_TANAH_ABANG,TJ_01,7,5,84,8,80,0,0,OVERLOADED,1.05
TJ_CAWANG,TJ_02,14,4,71,8,80,0,0,HIGH,0.887
TJ_CAWANG,KRL_CL,19,6,1339,5,1200,0,3,OVERLOADED,1.116
TJ_DUKUH_ATAS,KRL_CL,15,0,940,5,1200,1,1,HIGH,0.783
TJ_CAWANG,TJ_01,13,1,34,8,80,0,2,LOW,0.425
KRL_CAWANG,MRT_NS,7,4,1239,5,1200,1,3,OVERLOADED,1.032
TJ_DUKUH_ATAS,KRL_CL,15,6,471,5,1200,0,3,LOW,0.393
TJ_BLOK_M,MKT_01,21,2,7,12,12,0,0,MEDIUM,0.583
KRL_TANAH_ABANG,MKT_01,18,1,5,12,12,0,2,LOW,0.417
MRT_DUKUH_ATAS,KRL_CL,22,0,747,5,1200,0,2,MEDIUM,0.623
MRT_DUKUH_ATAS,KRL_CL,14,1,798,5,1200,1,3,MEDIUM,0.665
TJ_DUKUH_ATAS,MRT_NS,18,3,1300,5,1200,0,0,OVERLOADED,1.083
TJ_BLOK_M,MKT_01,20,1,8,12,12,0,3,MEDIUM,0.667
TJ_BLOK_M,MRT_NS,18,5,2102,5,1200,0,3,OVERLOADED,1.752
KRL_CAWANG,KRL_CL,12,0,573,5,1200,0,2,MEDIUM,0.477
TJ_DUKUH_ATAS,TJ_01,17,3,74,8,80,0,2,HIGH,0.925
TJ_DUKUH_ATAS,KRL_CL,14,5,536,5,1200,0,1,LOW,0.447
TJ_DUKUH_ATAS,TJ_02,15,3,14,8,80,0,2,LOW,0.175
MRT_DUKUH_ATAS,KRL_CL,5,5,590,5,1200,1,3,MEDIUM,0.492
TJ_BLOK_M,MRT_NS,13,4,517,5,1200,0,1,LOW,0.431
KRL_CAWANG,TJ_02,11,3,14,8,80,0,3,LOW,0.175
TJ_CAWANG,TJ_01,19,4,115,8,80,0,3,OVERLOADED,1.438
KRL_TANAH_ABANG,MRT_NS,22,2,1104,5,1200,1,1,HIGH,0.92
KRL_TANAH_ABANG,KRL_CL,21,0,774,5,1200,0,0,MEDIUM,0.645
KRL_TANAH_ABANG,TJ_02,11,3,21,8,80,0,0,LOW,0.263
KRL_CAWANG,MRT_NS,19,4,1462,5,1200,1,0,OVERLOADED,1.218
TJ_DUKUH_ATAS,TJ_02,21,4,38,8,80,1,1,MEDIUM,0.475
MRT_DUKUH_ATAS,MRT_NS,7,6,1835,5,1200,0,1,OVERLOADED,1.529
MRT_DUKUH_ATAS,MRT_NS,18,3,1020,5,1200,0,0,HIGH,0.85
TJ_BLOK_M,TJ_02,22,2,41,8,80,0,2,MEDIUM,0.512
MRT_DUKUH_ATAS,MKT_01,6,6,8,12,12,1,0,MEDIUM,0.667
TJ_CAWANG,MKT_01,7,1,10,12,12,0,1,HIGH,0.833
KRL_TANAH_ABANG,TJ_01,8,6,105,8,80,0,2,OVERLOADED,1.312
KRL_CAWANG,TJ_01,16,1,132,8,80,1,2,OVERLOADED,1.65
MRT_DUKUH_ATAS,TJ_01,16,5,121,8,80,0,0,OVERLOADED,1.512
TJ_DUKUH_ATAS,TJ_02,21,2,28,8,80,0,0,LOW,0.35
KRL_TANAH_ABANG,MRT_NS,17,4,2061,5,1200,0,3,OVERLOADED,1.718
KRL_TANAH_ABANG,KRL_CL,17,0,2006,5,1200,0,2,OVERLOADED,1.672
TJ_CAWANG,TJ_01,11,5,55,8,80,1,0,MEDIUM,0.688
TJ_CAWANG,MKT_01,16,4,7,12,12,0,2,MEDIUM,0.583
TJ_CAWANG,TJ_02,7,5,60,8,80,0,0,HIGH,0.75
TJ_CAWANG,MKT_01,10,4,4,12,12,0,0,LOW,0.333
MRT_DUKUH_ATAS,TJ_02,9,0,83,8,80,1,2,OVERLOADED,1.038
KRL_CAWANG,TJ_02,8,6,84,8,80,0,3,OVERLOADED,1.05
TJ_DUKUH_ATAS,MRT_NS,11,0,780,5,1200,0,1,MEDIUM,0.65
KRL_CAWANG,TJ_01,18,4,62,8,80,0,0,HIGH,0.775
MRT_DUKUH_ATAS,TJ_01,9,1,105,8,80,0,3,OVERLOADED,1.312
TJ_DUKUH_ATAS,MKT_01,13,0,12,12,12,1,1,OVERLOADED,1.0
KRL_CAWANG,MKT_01,19,5,11,12,12,0,3,HIGH,0.917
TJ_BLOK_M,TJ_01,18,3,64,8,80,0,0,HIGH,0.8
TJ_BLOK_M,MRT_NS,8,5,1428,5,1200,0,2,OVERLOADED,1.19
TJ_DUKUH_ATAS,MKT_01,6,2,8,12,12,0,3,MEDIUM,0.667
KRL_CAWANG,KRL_CL,20,0,665,5,1200,0,0,MEDIUM,0.554
TJ_DUKUH_ATAS,TJ_02,14,1,52,8,80,0,2,MEDIUM,0.65
MRT_DUKUH_ATAS,TJ_01,22,6,36,8,80,1,3,MEDIUM,0.45
KRL_TANAH_ABANG,KRL_CL,21,1,954,5,1200,0,0,HIGH,0.795
KRL_CAWANG,TJ_01,10,2,57,8,80,0,1,MEDIUM,0.713
TJ_CAWANG,TJ_02,22,3,57,8,80,0,3,MEDIUM,0.713
TJ_CAWANG,MKT_01,18,6,21,12,12,0,3,OVERLOADED,1.75
TJ_CAWANG,MRT_NS,15,5,572,5,1200,1,2,MEDIUM,0.477
TJ_BLOK_M,KRL_CL,21,4,736,5,1200,1,0,MEDIUM,0.613
KRL_TANAH_ABANG,MKT_01,8,1,15,12,12,0,2,OVERLOADED,1.25
KRL_TANAH_ABANG,TJ_01,11,2,57,8,80,0,1,MEDIUM,0.713
KRL_CAWANG,MKT_01,22,6,9,12,12,1,0,HIGH,0.75
TJ_BLOK_M,MKT_01,15,0,3,12,12,0,0,LOW,0.25
TJ_BLOK_M,TJ_02,9,1,85,8,80,0,0,OVERLOADED,1.062
TJ_CAWANG,KRL_CL,15,1,452,5,1200,0,0,LOW,0.377
KRL_TANAH_ABANG,TJ_01,18,6,79,8,80,0,0,HIGH,0.988
TJ_CAWANG,TJ_01,11,4,28,8,80,0,3,LOW,0.35
TJ_CAWANG,MKT_01,11,3,3,12,12,0,3,LOW,0.25
KRL_TANAH_ABANG,KRL_CL,20,0,755,5,1200,0,3,MEDIUM,0.629
TJ_CAWANG,KRL_CL,10,6,263,5,1200,0,2,LOW,0.219
TJ_DUKUH_ATAS,KRL_CL,22,5,599,5,1200,0,0,MEDIUM,0.499
KRL_CAWANG,TJ_01,17,6,120,8,80,0,1,OVERLOADED,1.5
KRL_TANAH_ABANG,MRT_NS,14,6,843,5,1200,0,1,MEDIUM,0.703
TJ_CAWANG,MKT_01,22,3,11,12,12,0,2,HIGH,0.917
MRT_DUKUH_ATAS,TJ_01,21,3,10,8,80,0,0,LOW,0.125
TJ_DUKUH_ATAS,MKT_01,8,3,11,12,12,0,1,HIGH,0.917
TJ_DUKUH_ATAS,MRT_NS,7,1,1775,5,1200,0,1,OVERLOADED,1.479
TJ_CAWANG,KRL_CL,8,6,1178,5,1200,0,2,HIGH,0.982
TJ_DUKUH_ATAS,TJ_01,17,3,128,8,80,0,0,OVERLOADED,1.6
KRL_TANAH_ABANG,KRL_CL,5,4,522,5,1200,0,0,LOW,0.435
TJ_DUKUH_ATAS,KRL_CL,19,2,1379,5,1200,0,2,OVERLOADED,1.149
KRL_TANAH_ABANG,KRL_CL,15,1,726,5,1200,1,0,MEDIUM,0.605
TJ_CAWANG,TJ_02,13,1,67,8,80,1,2,HIGH,0.838
KRL_TANAH_ABANG,MRT_NS,16,0,2569,5,1200,1,3,OVERLOADED,2.141
TJ_CAWANG,TJ_01,14,5,57,8,80,0,1,MEDIUM,0.713
MRT_DUKUH_ATAS,MKT_01,5,5,4,12,12,0,2,LOW,0.333
TJ_CAWANG,MKT_01,21,1,9,12,12,1,2,HIGH,0.75
TJ_DUKUH_ATAS,TJ_02,6,0,29,8,80,0,3,LOW,0.362
TJ_BLOK_M,TJ_01,12,5,26,8,80,0,1,LOW,0.325
KRL_CAWANG,MKT_01,16,0,15,12,12,0,0,OVERLOADED,1.25
TJ_BLOK_M,MRT_NS,6,3,504,5,1200,0,3,LOW,0.42
KRL_CAWANG,MKT_01,17,1,15,12,12,0,0,OVERLOADED,1.25
TJ_CAWANG,TJ_01,7,4,101,8,80,0,0,OVERLOADED,1.262
TJ_BLOK_M,MRT_NS,16,4,1395,5,1200,0,0,OVERLOADED,1.163
TJ_BLOK_M,MKT_01,21,6,6,12,12,1,0,MEDIUM,0.5
TJ_BLOK_M,KRL_CL,15,6,518,5,1200,1,0,LOW,0.432
KRL_CAWANG,TJ_01,11,2,37,8,80,0,1,MEDIUM,0.463
TJ_BLOK_M,TJ_02,8,5,122,8,80,0,0,OVERLOADED,1.525
KRL_CAWANG,MRT_NS,18,3,1176,5,1200,0,2,HIGH,0.98
MRT_DUKUH_ATAS,MRT_NS,10,5,515,5,1200,0,2,LOW,0.429
KRL_CAWANG,MRT_NS,11,2,1137,5,1200,1,1,HIGH,0.948
KRL_TANAH_ABANG,TJ_01,21,3,58,8,80,0,0,MEDIUM,0.725
KRL_CAWANG,TJ_01,22,2,21,8,80,0,1,LOW,0.263
TJ_CAWANG,TJ_02,5,6,49,8,80,0,1,MEDIUM,0.613
KRL_CAWANG,TJ_01,16,6,73,8,80,1,0,HIGH,0.912
KRL_TANAH_ABANG,KRL_CL,8,0,1662,5,1200,0,2,OVERLOADED,1.385
KRL_TANAH_ABANG,TJ_02,17,5,64,8,80,0,2,HIGH,0.8
KRL_TANAH_ABANG,TJ_01,7,0,97,8,80,0,0,OVERLOADED,1.212
MRT_DUKUH_ATAS,TJ_01,9,5,90,8,80,0,1,OVERLOADED,1.125
MRT_DUKUH_ATAS,KRL_CL,14,3,618,5,1200,0,3,MEDIUM,0.515
TJ_CAWANG,MKT_01,8,2,19,12,12,0,0,OVERLOADED,1.583
KRL_TANAH_ABANG,TJ_01,18,5,82,8,80,0,0,OVERLOADED,1.025
TJ_BLOK_M,KRL_CL,5,1,688,5,1200,0,2,MEDIUM,0.573
TJ_CAWANG,MRT_NS,20,2,652,5,1200,0,2,MEDIUM,0.543
KRL_CAWANG,MKT_01,18,3,17,12,12,0,3,OVERLOADED,1.417
KRL_CAWANG,MKT_01,21,0,7,12,12,1,3,MEDIUM,0.583
TJ_BLOK_M,TJ_01,22,3,41,8,80,0,0,MEDIUM,0.512
MRT_DUKUH_ATAS,TJ_01,15,1,75,8,80,1,1,HIGH,0.938
MRT_DUKUH_ATAS,MRT_NS,9,3,2459,5,1200,1,0,OVERLOADED,2.049
KRL_CAWANG,TJ_01,17,5,87,8,80,0,0,OVERLOADED,1.087
MRT_DUKUH_ATAS,MRT_NS,11,0,929,5,1200,1,0,HIGH,0.774
TJ_CAWANG,MKT_01,12,0,3,12,12,0,0,LOW,0.25
MRT_DUKUH_ATAS,KRL_CL,14,5,213,5,1200,0,1,LOW,0.177
KRL_CAWANG,KRL_CL,16,6,1692,5,1200,0,3,OVERLOADED,1.41
TJ_DUKUH_ATAS,TJ_02,17,0,127,8,80,0,0,OVERLOADED,1.587
KRL_TANAH_ABANG,MKT_01,15,5,6,12,12,1,2,MEDIUM,0.5
TJ_DUKUH_ATAS,MRT_NS,21,0,454,5,1200,0,0,LOW,0.378
TJ_BLOK_M,TJ_02,9,3,52,8,80,0,0,MEDIUM,0.65
TJ_CAWANG,MKT_01,7,6,24,12,12,0,3,OVERLOADED,2.0
KRL_TANAH_ABANG,TJ_02,13,5,30,8,80,1,3,LOW,0.375
TJ_CAWANG,TJ_01,10,3,37,8,80,0,3,MEDIUM,0.463
KRL_TANAH_ABANG,TJ_01,8,4,69,8,80,0,3,HIGH,0.863
KRL_CAWANG,KRL_CL,11,0,608,5,1200,0,3,MEDIUM,0.507
TJ_DUKUH_ATAS,MKT_01,9,0,19,12,12,1,3,OVERLOADED,1.583
TJ_DUKUH_ATAS,MKT_01,19,5,12,12,12,0,0,OVERLOADED,1.0
TJ_DUKUH_ATAS,MRT_NS,13,5,612,5,1200,1,3,MEDIUM,0.51
TJ_BLOK_M,KRL_CL,12,5,455,5,1200,0,0,LOW,0.379
TJ_BLOK_M,TJ_02,11,2,61,8,80,1,1,HIGH,0.762
MRT_DUKUH_ATAS,TJ_02,11,2,51,8,80,0,3,MEDIUM,0.637
TJ_DUKUH_ATAS,TJ_01,17,6,107,8,80,0,3,OVERLOADED,1.337
TJ_CAWANG,TJ_02,11,6,16,8,80,1,1,LOW,0.2
KRL_CAWANG,KRL_CL,16,2,2130,5,1200,1,0,OVERLOADED,1.775
MRT_DUKUH_ATAS,KRL_CL,9,1,1550,5,1200,0,2,OVERLOADED,1.292
TJ_DUKUH_ATAS,MKT_01,12,3,7,12,12,0,3,MEDIUM,0.583
TJ_DUKUH_ATAS,TJ_01,11,1,47,8,80,1,0,MEDIUM,0.588
TJ_DUKUH_ATAS,MKT_01,13,2,4,12,12,0,0,LOW,0.333
KRL_TANAH_ABANG,TJ_01,12,3,47,8,80,0,1,MEDIUM,0.588
TJ_DUKUH_ATAS,MRT_NS,19,3,1200,5,1200,0,0,OVERLOADED,1.0
KRL_TANAH_ABANG,MKT_01,7,5,21,12,12,0,1,OVERLOADED,1.75
TJ_DUKUH_ATAS,TJ_01,17,3,121,8,80,0,2,OVERLOADED,1.512
TJ_BLOK_M,TJ_01,5,0,45,8,80,0,0,MEDIUM,0.562
KRL_TANAH_ABANG,KRL_CL,5,1,1103,5,1200,1,2,HIGH,0.919
TJ_DUKUH_ATAS,MKT_01,17,0,19,12,12,0,2,OVERLOADED,1.583
KRL_CAWANG,TJ_02,14,3,35,8,80,0,2,LOW,0.438
TJ_BLOK_M,TJ_01,20,6,23,8,80,0,3,LOW,0.287
